VIB,1769547,unbalanced,-0.8115,0.0186,0.4795
VIB,1769561,unbalanced,-0.8115,0.0225,0.5703
VIB,1769576,unbalanced,-0.8271,0.0527,0.6719
VIB,1769590,unbalanced,-0.8193,0.0410,0.6533
VIB,1769605,unbalanced,-0.8271,0.0225,0.5742
VIB,1769619,unbalanced,-0.7998,0.0381,0.6045
VIB,1769633,unbalanced,-0.8311,0.0068,0.6914
VIB,1769648,unbalanced,-0.8584,0.1064,0.5664
VIB,1769662,unbalanced,-0.7539,0.2246,1.9990
VIB,1769676,unbalanced,-0.9199,-0.0771,0.1914
VIB,1769691,unbalanced,-0.8652,0.1064,0.6191
VIB,1769705,unbalanced,-0.8730,-0.0039,0.5244
VIB,1769719,unbalanced,-0.8770,0.0410,0.6348
VIB,1769734,unbalanced,-0.8389,0.0000,0.4561
VIB,1769748,unbalanced,-0.8389,0.0107,0.4902
VIB,1769762,unbalanced,-0.8311,0.0264,0.6348
VIB,1769777,unbalanced,-0.8232,0.0527,0.6914
VIB,1769791,unbalanced,-0.8232,0.0449,0.7021
VIB,1769806,unbalanced,-0.8311,0.0225,0.5850
VIB,1769820,unbalanced,-0.8311,0.0264,0.6309
VIB,1769834,unbalanced,-0.6123,-0.0352,0.0439
VIB,1769849,unbalanced,-0.8584,0.0381,0.3730
VIB,1769863,unbalanced,-0.8232,0.1367,1.1416
VIB,1769877,unbalanced,-0.8350,-0.0352,0.2676
VIB,1769892,unbalanced,-0.9463,0.0645,0.6572
VIB,1769906,unbalanced,-0.8545,0.0410,0.9521
VIB,1769920,unbalanced,-0.8428,0.0381,0.6533
VIB,1769935,unbalanced,-0.8037,0.0566,0.8164
VIB,1769949,unbalanced,-0.8154,0.0449,0.7559
VIB,1769964,unbalanced,-0.8193,0.0225,0.5586
VIB,1769978,unbalanced,-0.8232,0.0225,0.5508
VIB,1769992,unbalanced,-0.8271,0.0186,0.6230
VIB,1770007,unbalanced,-0.8232,0.0381,0.6045
VIB,1770021,unbalanced,-0.8193,0.0225,0.5547
VIB,1770035,unbalanced,-0.7773,-0.0039,0.3730
VIB,1770050,unbalanced,-0.8076,0.1221,1.1641
VIB,1770064,unbalanced,-1.3506,-0.1680,0.5811
VIB,1770078,unbalanced,-0.9160,0.1602,1.5049
VIB,1770093,unbalanced,-0.7695,0.0566,0.9561
VIB,1770107,unbalanced,-0.7998,0.0986,0.8389
VIB,1770121,unbalanced,-0.8848,0.0303,0.6836
VIB,1770136,unbalanced,-0.8076,0.0527,0.8389
VIB,1770150,unbalanced,-0.8232,0.0381,0.7666
VIB,1770165,unbalanced,-0.7998,0.0410,0.7139
VIB,1770179,unbalanced,-0.8350,0.0107,0.5889
VIB,1770193,unbalanced,-0.8193,0.0449,0.6836
VIB,1770208,unbalanced,-0.8193,0.0342,0.6611
VIB,1770222,unbalanced,-0.8232,0.0225,0.5771
VIB,1770236,unbalanced,-0.7002,-0.0420,0.4492
VIB,1770251,unbalanced,-1.0039,0.1064,1.2891
VIB,1770265,unbalanced,-0.1660,-0.0498,0.6113
VIB,1770280,unbalanced,-0.9775,0.2363,1.7510
VIB,1770294,unbalanced,-0.7197,-0.0498,1.1338
VIB,1770308,unbalanced,-0.7354,0.0488,0.8193
VIB,1770323,unbalanced,-0.7891,0.0947,0.6914
VIB,1770337,unbalanced,-0.7617,0.0225,0.7822
VIB,1770351,unbalanced,-0.8428,0.0488,0.7285
VIB,1770366,unbalanced,-0.8076,0.0186,0.5889
VIB,1770380,unbalanced,-0.8115,0.0225,0.5664
VIB,1770394,unbalanced,-0.8193,0.0381,0.6533
VIB,1770409,unbalanced,-0.8115,0.0068,0.6572
VIB,1770423,unbalanced,-0.8652,0.0264,0.6797
VIB,1770437,unbalanced,-1.0039,0.0068,0.4980
VIB,1770452,unbalanced,-0.8115,0.0762,0.8535
VIB,1770466,unbalanced,-0.3848,0.2285,1.9062
VIB,1770481,unbalanced,-1.1348,-0.0078,0.6982
VIB,1770495,unbalanced,-0.8232,0.0264,0.9102
VIB,1770509,unbalanced,-0.8545,-0.0078,0.7441
VIB,1770524,unbalanced,-0.8037,-0.0117,0.5771
VIB,1770538,unbalanced,-0.8467,0.0410,0.7285
VIB,1770552,unbalanced,-0.8428,0.0449,0.7217
VIB,1770567,unbalanced,-0.8193,0.0146,0.5469
VIB,1770581,unbalanced,-0.8389,0.0146,0.5400
VIB,1770596,unbalanced,-0.8193,0.0264,0.6494
VIB,1770610,unbalanced,-0.8271,0.0264,0.6230
VIB,1770624,unbalanced,-0.8389,0.0107,0.4902
VIB,1770639,unbalanced,-0.8809,-0.0078,0.4834
VIB,1770653,unbalanced,-0.8271,-0.0459,0.4531
VIB,1770667,unbalanced,-0.9922,0.1406,0.8535
VIB,1770682,unbalanced,-0.6738,0.0488,0.2295
VIB,1770696,unbalanced,-0.7578,0.0381,0.5205
VIB,1770710,unbalanced,-0.7813,0.1104,0.7822
VIB,1770725,unbalanced,-0.8887,-0.0420,0.6152
VIB,1770739,unbalanced,-0.8115,0.0410,0.7363
VIB,1770754,unbalanced,-0.8232,0.0186,0.6074
VIB,1770768,unbalanced,-0.8271,0.0225,0.5508
VIB,1770782,unbalanced,-0.8115,0.0068,0.5664
